This is the collection of Ford vehicles on soloautosmx website
Vehicle	Cylinder	Capacity	Transmission	Fuel Type	Door
2003 Ford Escape XLT,Tela	6	3	automático	gasolina	5
2003 Ford F-150 XL,Clima Autom	6	4.2	automático	gasolina	2
2003 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2003 Ford F-550 Super Duty	10	6.8	manual	gasolina	2
2003 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina	5
2003 Ford Focus LX Autom	4	2	automático	gasolina	4
2003 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2003 Ford Grand Marquis Base	8	4.6	automático	gasolina	4
2003 Ford Fiesta First	4	1.6	manual	gasolina	5
2003 Ford Fiesta First	4	1.6	manual	gasolina	5
2003 Ford IKON Base Taxi	4	1.6	manual	gasolina premium	4
FORD Explorer Sport Trac 2003	6		Automatica	Gasolina	
2003 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina	5
2003 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina	5
2003 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina	5
2003 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina	5
2003 Ford Econoline Van	6	4.2	automático	gasolina	5
2003 Ford Grand Marquis Base	8	4.6	automático	gasolina	4
2003 Ford F-250 XL	8	4.6	manual	gasolina	2
2003 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2003 Ford F-250 XL	8	4.6	manual	gasolina	2
2003 Ford Focus (O) SVT	4	2	manual	gasolina premium	3
2003 Ford Thunderbird Removable Hard Top	8	3.9	automático	gasolina premium	2
2003 Ford F-250 XLT	8	4.6	manual	gasolina	2
2004 Ford Ka Base, Clima	4	1.6	manual	gasolina premium	3
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford F-350 XL	8	5.4	manual	gasolina premium	2
2004 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2004 Ford Lobo (O) Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2004 Ford Lobo Doble Cab,XLT	8	4.6	automático	gasolina premium	4
2004 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2004 Ford F-250 (O) XL Clima,Automática	8	4.6	automático	gasolina premium	2
2004 Ford Lobo Cab y Media,Sport FX4	8	5.4	automático	gasolina premium	4
2004 Ford Ka Base	4	1.6	manual	gasolina premium	3
2004 Ford Freestar Limited	6	4.2	automático	gasolina premium	5
2004 Ford EcoSport (O) 4X2	4	2	manual	gasolina premium	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Ranger (O) Doble Cabina,XL Clima	4	2.3	manual	gasolina premium	4
2004 Ford Lobo Cab y Media,Sport FX4	8	5.4	automático	gasolina premium	4
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Lobo (O) Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2004 Ford Econoline Van	8	4.6	automático	gasolina premium	5
2004 Ford F-150 XL	6	4.2	manual	gasolina premium	2
2004 Ford Fiesta First AC	4	1.6	manual	gasolina premium	5
2004 Ford Lobo (O) Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2004 Ford Lobo Cab Reg,Sport FX4	8	5.4	automático	gasolina premium	4
2004 Ford Grand Marquis Equipado,Piel	8	4.6	automático	gasolina premium	4
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Lobo Cab Reg,Sport FX4	8	5.4	automático	gasolina premium	4
2004 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2004 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2004 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2004 Ford F-550 Super Duty	10	6.8	manual	gasolina premium	2
2004 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2004 Ford F-250 (O) XL	8	4.6	manual	gasolina premium	2
2004 Ford Focus (O) LX Autom	4	2	automático	gasolina premium	4
2004 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2004 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2004 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2004 Ford Explorer XLS,V6	6	4	automático	gasolina premium	5
2004 Ford F-250 (O) XL Clima,Automática	8	4.6	automático	gasolina premium	2
2004 Ford F-250 FLOTILLERA	8	4.6	manual	gasolina premium	2
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2004 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2004 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2004 Ford Escape XLT,Tela	6	3	automático	gasolina	5
2004 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2004 Ford F-250 (O) XL Clima,Automática	8	4.6	automático	gasolina premium	2
2004 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina premium	5
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Mondeo (O) Trend Autom,6 Cilindros		2.5	automático	gasolina premium	4
2004 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Fiesta First AC	4	1.6	manual	gasolina premium	5
2004 Ford Lobo (O) Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina premium	5
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford F-250 FLOTILLERA	8	4.6	manual	gasolina premium	2
2004 Ford Lobo (O) Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford F-250 (O) XL Clima,Automática	8	4.6	automático	gasolina premium	2
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina premium	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Escape XLS,Tela	6	3	automático	gasolina	5
2004 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina premium	5
2004 Ford F-250 XLT,Automática	8	4.6	automático	gasolina	2
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2004 Ford F-250 FLOTILLERA	8	4.6	manual	gasolina premium	2
2004 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Freestar LX Base	6	4.2	automático	gasolina premium	5
2005 Ford Freestar LX Base	6	4.2	automático	gasolina premium	5
2005 Ford Fiesta First AC	4	1.6	manual	gasolina premium	5
2005 Ford Mustang GT Equipado,Automático	8	4.6	automático	gasolina premium	2
2005 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2005 Ford F-250 FLOTILLERA V8 MT 4x4 AC	8	4.6	manual	gasolina premium	2
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2005 Ford Fiesta First AC	4	1.6	manual	gasolina premium	5
2005 Ford Expedition KING RANCH	8	5.4	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Freestar LX Base	6	4.2	automático	gasolina premium	5
2005 Ford Five Hundred SE	6	3	automático	gasolina premium	4
2005 Ford Lobo Cab y Media,Sport FX4	8	5.4	automático	gasolina premium	4
2005 Ford Lobo Cab y Media,XLT	8	4.6	automático	gasolina premium	4
2005 Ford Five Hundred SE	6	3	automático	gasolina premium	4
2005 Ford Escape XLS	6	3	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford F-250 XL Clima,Automática	8	4.6	automático	gasolina premium	2
2005 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2005 Ford Lobo Cab y Media,Sport FX4	8	5.4	automático	gasolina premium	4
2005 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2005 Ford Expedition LIMITED 4x4	8	5.4	automático	gasolina premium	5
2005 Ford F-250 XL Clima,Automática	8	4.6	automático	gasolina premium	2
2005 Ford Lobo Doble Cab,XLT	8	4.6	automático	gasolina premium	4
2005 Ford Mustang GT Equipado,Automático	8	4.6	automático	gasolina premium	2
2005 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2005 Ford Explorer XLS,V6	6	4	automático	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Focus LX Austero TM, AC	4	2	manual	gasolina premium	4
2005 Ford Escape (O) XLS l4	4	2.3	automático	gasolina premium	5
2005 Ford Explorer XLS,V6	6	4	automático	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Five Hundred SEL PIEL	6	3	automático	gasolina premium	4
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Lobo Cab y Media,XLT	8	4.6	automático	gasolina premium	4
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Focus LX Austero TA, AC	4	2	automático	gasolina premium	4
2005 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Focus LX Austero TA, AC	4	2	automático	gasolina premium	4
2005 Ford Econoline Van	8	4.6	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mondeo Trend Autom,6 Cilindros		2.5	automático	gasolina premium	4
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Lobo Lobo Doble Cabina,King Ranch 4x4	8	5.4	automático	gasolina premium	4
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Expedition KING RANCH	8	5.4	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Econoline Van	8	4.6	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2005 Ford Escape Limited	6	3	automático	gasolina premium	5
2005 Ford Five Hundred SEL	6	3	automático	gasolina premium	4
2005 Ford Mustang GT Equipado,Automático	8	4.6	automático	gasolina premium	2
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Excursion Eddie Bauer, 4x2	10	6.8	automático	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2005 Ford F-250 FLOTILLERA V8 MT	8	4.6	manual	gasolina premium	2
2005 Ford F-150 XL,MID V6 Clima Autom	6	4.2	automático	gasolina premium	2
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mustang GT Equipado,Automático	8	4.6	automático	gasolina premium	2
2005 Ford Five Hundred SEL	6	3	automático	gasolina premium	4
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford IKON Típico	4	1.6	manual	gasolina premium	4
2005 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Explorer XLS,V6	6	4	automático	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2005 Ford Fiesta First AC	4	1.6	manual	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina premium	5
2005 Ford Fiesta First AC	4	1.6	manual	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2005 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2005 Ford Escape XLS	6	3	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mondeo Ghia Piel Quemacocos,6 Cil Autom	6	2.5	automático	gasolina premium	4
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Focus LX Austero TA, AC	4	2	automático	gasolina premium	4
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Escape Limited Quemacocos	6	3	automático	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Lobo Cab y Media,Sport FX4	8	5.4	automático	gasolina premium	4
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Explorer Eddie Bauer,V8	8	4.6	automático	gasolina premium	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2005 Ford Econoline Wagon V8 diesel,15 pasajeros	8	6	automático	diesel	5
2005 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2005 Ford Focus SE Tipico TA	4	2	automático	gasolina premium	4
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Escape Limited Quemacocos	6	3	automático	gasolina premium	5
2005 Ford Escape XLT Deportivo	6	3	automático	gasolina premium	5
2005 Ford F-350 XL	8	5.4	manual	gasolina premium	2
2005 Ford Expedition KING RANCH	8	5.4	automático	gasolina premium	5
2005 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2005 Ford Mustang GT Base,Manual	8	4.6	manual	gasolina premium	2
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Mustang GT Equipado Piel, Automático VIP	8	4.6	automático	gasolina premium	2
2006 Ford Mustang GT Equipado Piel, Automático VIP	8	4.6	automático	gasolina premium	2
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford Lobo Cab y Media,Sport FX4	8	5.4	automático	gasolina premium	4
2006 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford Escape XLS l4	4	2.3	automático	gasolina premium	5
2006 Ford Lobo Cab y Media,XLT	8	4.6	automático	gasolina premium	4
2006 Ford Ranger Doble Cabina,XL	4	2.3	manual	gasolina premium	4
2006 Ford Escape Limited	6	3	automático	gasolina premium	5
2006 Ford Mondeo Ghia Piel Quemacocos,6 Cil Autom	6	2.5	automático	gasolina premium	4
2006 Ford Mustang GT Equipado,Automático	8	4.6	automático	gasolina premium	2
2006 Ford Escape XLS	6	3	automático	gasolina premium	5
2006 Ford Mustang GT Equipado Convertible, Automático	8	4.6	automático	gasolina premium	2
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford Expedition LIMITED 4x4	8	5.4	automático	gasolina premium	5
2006 Ford Ka Base, Clima	4	1.6	manual	gasolina premium	3
2006 Ford Fusion SE V6	6	3	automático	gasolina premium	4
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford F-150 XL,MID V6 Clima	6	4.2	manual	gasolina premium	2
2006 Ford F-350 XL	8	5.4	manual	gasolina premium	2
2006 Ford F-150 XL,MID V6	6	4.2	manual	gasolina premium	2
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Ranger Limited	4	2.3	manual	gasolina premium	4
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford F-350 XL AC	8	5.4	manual	gasolina premium	2
2006 Ford Expedition LIMITED 4x2	8	5.4	automático	gasolina premium	5
2006 Ford Ranger Limited	4	2.3	manual	gasolina premium	4
2006 Ford Expedition LIMITED 4x4	8	5.4	automático	gasolina premium	5
2006 Ford Mustang GT Equipado Piel, Automático VIP	8	4.6	automático	gasolina premium	2
2006 Ford Freestar LX Plus	6	4.2	automático	gasolina premium	5
2006 Ford Expedition LIMITED 4x4	8	5.4	automático	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Explorer XLT,V6	6	4	automático	gasolina premium	5
2006 Ford FIESTA SEDAN FIRST	4	1.6	manual	gasolina premium	4
2006 Ford Lobo Doble Cab,Lariat 4x4	8	5.4	automático	gasolina premium	4
2006 Ford Ranger Doble Cabina,XL Clima	4	2.3	manual	gasolina premium	4
2006 Ford Freestar SE Tela	6	4.2	automático	gasolina premium	5
2006 Ford Fusion SE V6	6	3	automático	gasolina premium	4
2006 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
FORD Crown Victoria 2006	8		Automatica	Gasolina	
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Escape Limited Quemacocos	6	3	automático	gasolina premium	5
2006 Ford Econoline Van	8	4.6	automático	gasolina premium	5
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford F-150 Flotillera,V6	6	4.2	manual	gasolina premium	2
2006 Ford Fusion SEL V6	6	3	automático	gasolina premium	4
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Escape Limited	6	3	automático	gasolina premium	5
2006 Ford FIESTA SEDAN FIRST	4	1.6	manual	gasolina premium	4
2006 Ford Focus LX Austero TA, AC	4	2	automático	gasolina premium	4
2006 Ford Fusion SEL V6	6	3	automático	gasolina premium	4
FORD Taurus 2006	6		Automatica	Gasolina	
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Fusion SE V6	6	3	automático	gasolina premium	4
2006 Ford Mustang GT Equipado Piel, Manual VIP	8	4.6	manual	gasolina premium	2
2006 Ford Escape Limited	6	3	automático	gasolina premium	5
2006 Ford Fusion SE V6	6	3	automático	gasolina premium	4
2006 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2006 Ford Econoline Van,Clima	8	4.6	automático	gasolina premium	5
2006 Ford Fusion SE V6	6	3	automático	gasolina premium	4
2006 Ford Escape Limited	6	3	automático	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Escape Limited	6	3	automático	gasolina premium	5
2006 Ford Expedition Eddie Bauer	8	5.4	automático	gasolina premium	5
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Five Hundred SE	6	3	automático	gasolina premium	4
2006 Ford Fiesta First	4	1.6	manual	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford EcoSport 4X2	4	2	manual	gasolina premium	5
2006 Ford Mustang GT Base, Manual	8	4.6	manual	gasolina premium	2
2006 Ford Mondeo Core Autom,4 Cilindros		2	automático	gasolina premium	4
